brandName,providerName,locationName,line1,postCode,"Publication Date",serviceName,"Key Question","Latest Rating"
-,"Dr Safderali Lalji Datoo","Dr Safderali Lalji Datoo","278 Watford Way","NW4 4UR",2017-10-13,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Dr Samuel Bhasme","Dr Samuel Bhasme","The Surgery","ME7 1XF",2017-09-28,"Families, children and young people",Overall,Inadequate
-,"Dr Samuel Bhasme","Dr Samuel Bhasme","The Surgery","ME7 1XF",2017-09-28,"Older people",Overall,Inadequate
-,"Dr Samuel Bhasme","Dr Samuel Bhasme","The Surgery","ME7 1XF",2017-09-28,Overall,Overall,Inadequate
-,"Dr Samuel Bhasme","Dr Samuel Bhasme","The Surgery","ME7 1XF",2017-09-28,Overall,Safe,Inadequate
-,"Dr Samuel Bhasme","Dr Samuel Bhasme","The Surgery","ME7 1XF",2017-09-28,Overall,Well-led,Inadequate
-,"Dr Samuel Bhasme","Dr Samuel Bhasme","The Surgery","ME7 1XF",2017-09-28,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Dr Samuel Bhasme","Dr Samuel Bhasme","The Surgery","ME7 1XF",2017-09-28,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Dr Samuel Bhasme","Dr Samuel Bhasme","The Surgery","ME7 1XF",2017-09-28,"People with long term conditions",Overall,Inadequate
-,"Dr Samuel Bhasme","Dr Samuel Bhasme","The Surgery","ME7 1XF",2017-09-28,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-04-06,Overall,Caring,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,"Families, children and young people",Overall,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,"Older people",Overall,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,Overall,Effective,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,Overall,Overall,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,Overall,Safe,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,Overall,Well-led,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,"People with long term conditions",Overall,Inadequate
-,"Dr Shada Parveen","Dr Shada Parveen","The Maybury Surgery","GU22 8HF",2017-06-30,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Dr Shams Tabraiz & Mr Mahmood Hussain Raja Mr Manillal Rambojun","Dunedin Residential Home","10 Connaught Gardens East","CO15 6HY",2018-01-26,Overall,Overall,Inadequate
-,"Dr Shams Tabraiz & Mr Mahmood Hussain Raja Mr Manillal Rambojun","Dunedin Residential Home","10 Connaught Gardens East","CO15 6HY",2018-01-26,Overall,Safe,Inadequate
-,"Dr Shams Tabraiz & Mr Mahmood Hussain Raja Mr Manillal Rambojun","Dunedin Residential Home","10 Connaught Gardens East","CO15 6HY",2018-01-26,Overall,Well-led,Inadequate
-,"Dr Sunita Nagpal and Partners","Salisbury Residential Home","20 Marine Crescent","NR30 4ET",2017-12-06,Overall,Well-led,Inadequate
-,"Dr Tahir Haffiz","Dr Tahir Haffiz","Bingfield Primary Care Centre","N1 0AL",2017-12-14,"Families, children and young people",Overall,Inadequate
-,"Dr Tahir Haffiz","Dr Tahir Haffiz","Bingfield Primary Care Centre","N1 0AL",2017-12-14,"Older people",Overall,Inadequate
-,"Dr Tahir Haffiz","Dr Tahir Haffiz","Bingfield Primary Care Centre","N1 0AL",2017-12-14,Overall,Effective,Inadequate
-,"Dr Tahir Haffiz","Dr Tahir Haffiz","Bingfield Primary Care Centre","N1 0AL",2017-12-14,Overall,Overall,Inadequate
-,"Dr Tahir Haffiz","Dr Tahir Haffiz","Bingfield Primary Care Centre","N1 0AL",2017-12-14,Overall,Well-led,Inadequate
-,"Dr Tahir Haffiz","Dr Tahir Haffiz","Bingfield Primary Care Centre","N1 0AL",2017-12-14,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Dr Tahir Haffiz","Dr Tahir Haffiz","Bingfield Primary Care Centre","N1 0AL",2017-12-14,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Dr Tahir Haffiz","Dr Tahir Haffiz","Bingfield Primary Care Centre","N1 0AL",2017-12-14,"People with long term conditions",Overall,Inadequate
-,"Dr Tahir Haffiz","Dr Tahir Haffiz","Bingfield Primary Care Centre","N1 0AL",2017-12-14,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,"Families, children and young people",Overall,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,"Older people",Overall,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,Overall,Effective,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,Overall,Overall,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,Overall,Safe,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,Overall,Well-led,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,"People with long term conditions",Overall,Inadequate
-,"Dr Titus Keyamo","Ravensbury Park Medical Centre","Morden Gardens","CR4 4DH",2017-11-30,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,"Families, children and young people",Overall,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,"Older people",Overall,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,Overall,Effective,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,Overall,Overall,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,Overall,Safe,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,Overall,Well-led,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,"People with long term conditions",Overall,Inadequate
-,"Dr Umesh Chandra Kathuria","Dr Umesh Chandra Kathuria","449 City Road","B17 8LG",2017-03-23,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Dr WJ Degun's and Dr OO Macaulay Practice","Dr WJ Degun's and Dr OO Macaulay Practice","93 The Knares","SS16 5SB",2017-08-04,Overall,Well-led,Inadequate
-,"Drs Seehra Lockyer Davis and Tanoe","Drs Seehra Lockyer Davis and Tanoe","The Surgery","NR32 1JE",2017-11-06,"Families, children and young people",Overall,Inadequate
-,"Drs Seehra Lockyer Davis and Tanoe","Drs Seehra Lockyer Davis and Tanoe","The Surgery","NR32 1JE",2017-11-06,"Older people",Overall,Inadequate
-,"Drs Seehra Lockyer Davis and Tanoe","Drs Seehra Lockyer Davis and Tanoe","The Surgery","NR32 1JE",2017-11-06,Overall,Effective,Inadequate
-,"Drs Seehra Lockyer Davis and Tanoe","Drs Seehra Lockyer Davis and Tanoe","The Surgery","NR32 1JE",2017-11-06,Overall,Overall,Inadequate
-,"Drs Seehra Lockyer Davis and Tanoe","Drs Seehra Lockyer Davis and Tanoe","The Surgery","NR32 1JE",2017-11-06,Overall,Well-led,Inadequate
-,"Drs Seehra Lockyer Davis and Tanoe","Drs Seehra Lockyer Davis and Tanoe","The Surgery","NR32 1JE",2017-11-06,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Drs Seehra Lockyer Davis and Tanoe","Drs Seehra Lockyer Davis and Tanoe","The Surgery","NR32 1JE",2017-11-06,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Drs Seehra Lockyer Davis and Tanoe","Drs Seehra Lockyer Davis and Tanoe","The Surgery","NR32 1JE",2017-11-06,"People with long term conditions",Overall,Inadequate
-,"Drs Seehra Lockyer Davis and Tanoe","Drs Seehra Lockyer Davis and Tanoe","The Surgery","NR32 1JE",2017-11-06,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Drs. Zachariah, Lee, Acheson and Sinha","Drs. Zachariah, Lee, Acheson & Sinha","89 Gubbins Lane","RM3 0DR",2017-10-30,Overall,Well-led,Inadequate
-,"Dryband One Limited","Newgrove House Care Home","Station Road","DN36 4RZ",2017-08-30,Overall,Overall,Inadequate
-,"Dryband One Limited","Newgrove House Care Home","Station Road","DN36 4RZ",2017-08-30,Overall,Safe,Inadequate
-,"Dryband One Limited","Newgrove House Care Home","Station Road","DN36 4RZ",2017-08-30,Overall,Well-led,Inadequate
-,"Dukeries Healthcare Limited","Victoria Care Home","Memorial Avenue","S80 2BJ",2018-01-31,Overall,Overall,Inadequate
-,"Dukeries Healthcare Limited","Victoria Care Home","Memorial Avenue","S80 2BJ",2018-01-31,Overall,Safe,Inadequate
-,"Dukeries Healthcare Limited","Victoria Care Home","Memorial Avenue","S80 2BJ",2018-01-31,Overall,Well-led,Inadequate
-,"East Cheshire NHS Trust","Macclesfield District General Hospital","Victoria Road","SK10 3JF",2015-05-15,"Services for children & young people",Safe,Inadequate
-,"East Sussex Healthcare NHS Trust","Conquest Hospital","The Ridge","TN37 7RD",2017-01-26,"Urgent and emergency services (A&E)",Safe,Inadequate
-,"East Sussex Healthcare NHS Trust","Eastbourne District General Hospital","Kings Drive","BN21 2UD",2017-01-27,"Urgent and emergency services (A&E)",Safe,Inadequate
-,"East and North Hertfordshire NHS Trust","Lister Hospital","Coreys Mill Lane","SG1 4AB",2016-04-05,"Urgent and emergency services (A&E)",Safe,Inadequate
-,"East and North Hertfordshire NHS Trust","Lister Hospital","Coreys Mill Lane","SG1 4AB",2016-04-05,"Urgent and emergency services (A&E)",Well-led,Inadequate
-,"East and North Hertfordshire NHS Trust","Lister Hospital","Coreys Mill Lane","SG1 4AB",2016-08-26,"Urgent and emergency services (A&E)",Overall,Inadequate
-,"East and North Hertfordshire NHS Trust","Mount Vernon Cancer Centre","Rickmansworth Road","HA6 2RN",2016-04-05,"End of life care",Safe,Inadequate
-,"East and North Hertfordshire NHS Trust","Mount Vernon Cancer Centre","Rickmansworth Road","HA6 2RN",2016-04-05,"Medical care",Overall,Inadequate
-,"East and North Hertfordshire NHS Trust","Mount Vernon Cancer Centre","Rickmansworth Road","HA6 2RN",2016-04-05,"Medical care",Responsive,Inadequate
-,"East and North Hertfordshire NHS Trust","Mount Vernon Cancer Centre","Rickmansworth Road","HA6 2RN",2016-04-05,"Medical care",Safe,Inadequate
-,"East and North Hertfordshire NHS Trust","Mount Vernon Cancer Centre","Rickmansworth Road","HA6 2RN",2016-04-05,Overall,Safe,Inadequate
-,"Eastfield Farm Residential Home Limited","Eastfield Farm Residential Home Limited","Eastfield Farm","HU12 0BP",2017-08-16,Overall,Overall,Inadequate
-,"Eastfield Farm Residential Home Limited","Eastfield Farm Residential Home Limited","Eastfield Farm","HU12 0BP",2017-08-16,Overall,Responsive,Inadequate
-,"Eastfield Farm Residential Home Limited","Eastfield Farm Residential Home Limited","Eastfield Farm","HU12 0BP",2017-08-16,Overall,Safe,Inadequate
-,"Eastfield Farm Residential Home Limited","Eastfield Farm Residential Home Limited","Eastfield Farm","HU12 0BP",2017-08-16,Overall,Well-led,Inadequate
-,"Eden Health Care Services (UK) Limited","Acorn Lodge Care Home","Bovington Road, Bezley End","CM7 5JH",2017-09-13,Overall,Overall,Inadequate
-,"Eden Health Care Services (UK) Limited","Acorn Lodge Care Home","Bovington Road, Bezley End","CM7 5JH",2017-09-13,Overall,Responsive,Inadequate
-,"Eden Health Care Services (UK) Limited","Acorn Lodge Care Home","Bovington Road, Bezley End","CM7 5JH",2017-09-13,Overall,Safe,Inadequate
-,"Eden Health Care Services (UK) Limited","Acorn Lodge Care Home","Bovington Road, Bezley End","CM7 5JH",2017-09-13,Overall,Well-led,Inadequate
-,"Efficiency-For Care Limited","Efficiency-For Care Limited","Unit 13, 30 Uphall Road","IG1 2JF",2017-11-16,Overall,Safe,Inadequate
-,"Eleanor Nursing and Social Care Limited","York House and Aldersmore","19 York Road","CO15 5NS",2017-09-26,Overall,Effective,Inadequate
-,"Eleanor Nursing and Social Care Limited","York House and Aldersmore","19 York Road","CO15 5NS",2017-09-26,Overall,Overall,Inadequate
-,"Eleanor Nursing and Social Care Limited","York House and Aldersmore","19 York Road","CO15 5NS",2017-09-26,Overall,Well-led,Inadequate
-,"Elizabeth House (Oldham) Limited","Marland Court","Marland Old Road","OL11 4QY",2017-11-03,Overall,Overall,Inadequate
-,"Elizabeth House (Oldham) Limited","Marland Court","Marland Old Road","OL11 4QY",2017-11-03,Overall,Safe,Inadequate
-,"Elizabeth House (Oldham) Limited","Marland Court","Marland Old Road","OL11 4QY",2017-11-03,Overall,Well-led,Inadequate
-,"Elizabeth Marland Children's Respite Care Limited","EAM House","Manchester Road","M31 4DJ",2018-01-12,Overall,Safe,Inadequate
-,"Ellenbern Holdings Limited","Cherwood House Care Centre","Buckingham Road","OX27 8RA",2017-12-01,Overall,Safe,Inadequate
-,"Elmsfield House Limited","Elmsfield House Limited","Elmsfield House","LA6 1RJ",2017-07-27,Overall,Safe,Inadequate
-,"Enable Health Ltd","Enable Health Ltd","Suites 1 & 2, Fourth Floor West, Unipart House","OX4 2GQ",2017-10-18,Overall,Effective,Inadequate
-,"Enable Health Ltd","Enable Health Ltd","Suites 1 & 2, Fourth Floor West, Unipart House","OX4 2GQ",2017-10-18,Overall,Overall,Inadequate
-,"Enable Health Ltd","Enable Health Ltd","Suites 1 & 2, Fourth Floor West, Unipart House","OX4 2GQ",2017-10-18,Overall,Safe,Inadequate
-,"Enable Health Ltd","Enable Health Ltd","Suites 1 & 2, Fourth Floor West, Unipart House","OX4 2GQ",2017-10-18,Overall,Well-led,Inadequate
-,"Encompass (Dorset)","Rawleigh House","The Avenue","DT9 3AJ",2018-01-27,Overall,Well-led,Inadequate
-,"Enterprise Care Group Ltd","Enterprise Homecare","Lowry House, Opal Court","M14 6ZT",2017-07-11,Overall,Well-led,Inadequate
-,"Epping Care Home Limited","Treetops Care Home","23-25 Station Road","CM16 4HH",2018-01-26,Overall,Caring,Inadequate
-,"Epping Care Home Limited","Treetops Care Home","23-25 Station Road","CM16 4HH",2018-01-26,Overall,Effective,Inadequate
-,"Epping Care Home Limited","Treetops Care Home","23-25 Station Road","CM16 4HH",2018-01-26,Overall,Overall,Inadequate
-,"Epping Care Home Limited","Treetops Care Home","23-25 Station Road","CM16 4HH",2018-01-26,Overall,Responsive,Inadequate
-,"Epping Care Home Limited","Treetops Care Home","23-25 Station Road","CM16 4HH",2018-01-26,Overall,Safe,Inadequate
-,"Epping Care Home Limited","Treetops Care Home","23-25 Station Road","CM16 4HH",2018-01-26,Overall,Well-led,Inadequate
-,"Epsom and St Helier University Hospitals NHS Trust","Epsom General Hospital","Dorking Road","KT18 7EG",2016-05-27,"Maternity and gynaecology",Well-led,Inadequate
-,"Epsom and St Helier University Hospitals NHS Trust","St Helier Hospital and Queen Mary's Hospital for Children","Wrythe Lane","SM5 1AA",2016-05-27,"Maternity and gynaecology",Well-led,Inadequate
-,"Epsom and St Helier University Hospitals NHS Trust","St Helier Hospital and Queen Mary's Hospital for Children","Wrythe Lane","SM5 1AA",2016-05-27,Surgery,Overall,Inadequate
-,"Epsom and St Helier University Hospitals NHS Trust","St Helier Hospital and Queen Mary's Hospital for Children","Wrythe Lane","SM5 1AA",2016-05-27,Surgery,Safe,Inadequate
-,"Epsom and St Helier University Hospitals NHS Trust","St Helier Hospital and Queen Mary's Hospital for Children","Wrythe Lane","SM5 1AA",2016-05-27,Surgery,Well-led,Inadequate
-,"Essex County Care Limited","Ramsay Manor","Ramsey Road","CO12 5EP",2016-01-27,Overall,Overall,Inadequate
-,"Essex County Care Limited","Ramsay Manor","Ramsey Road","CO12 5EP",2016-01-27,Overall,Safe,Inadequate
-,"Essex County Care Limited","Ramsay Manor","Ramsey Road","CO12 5EP",2016-01-27,Overall,Well-led,Inadequate
-,"Essex County Care Limited",Scarletts,"Recreation Road","CO1 2HJ",2017-10-13,Overall,Caring,Inadequate
-,"Essex County Care Limited",Scarletts,"Recreation Road","CO1 2HJ",2017-10-13,Overall,Effective,Inadequate
-,"Essex County Care Limited",Scarletts,"Recreation Road","CO1 2HJ",2017-10-13,Overall,Responsive,Inadequate
-,"Essex County Care Limited",Scarletts,"Recreation Road","CO1 2HJ",2017-12-08,Overall,Overall,Inadequate
-,"Essex County Care Limited",Scarletts,"Recreation Road","CO1 2HJ",2017-12-08,Overall,Safe,Inadequate
-,"Essex County Care Limited",Scarletts,"Recreation Road","CO1 2HJ",2017-12-08,Overall,Well-led,Inadequate
-,"Essex County Care Limited",Trippier,"22 Blackthorn Avenue","CO4 3PU",2017-10-13,Overall,Caring,Inadequate
-,"Essex County Care Limited",Trippier,"22 Blackthorn Avenue","CO4 3PU",2017-10-13,Overall,Effective,Inadequate
-,"Essex County Care Limited",Trippier,"22 Blackthorn Avenue","CO4 3PU",2017-10-13,Overall,Responsive,Inadequate
-,"Essex County Care Limited",Trippier,"22 Blackthorn Avenue","CO4 3PU",2017-11-25,Overall,Overall,Inadequate
-,"Essex County Care Limited",Trippier,"22 Blackthorn Avenue","CO4 3PU",2017-11-25,Overall,Safe,Inadequate
-,"Essex County Care Limited",Trippier,"22 Blackthorn Avenue","CO4 3PU",2017-11-25,Overall,Well-led,Inadequate
-,"EvoCare Ltd","Somerset Villa","19 Austin Street","PE36 6AJ",2017-08-02,Overall,Effective,Inadequate
